Source,Target,Type,Id,Label,timeset,Weight,source_airport,dest_airport,codeshare,stops,equipment,airline,airline_name,airline_alias,airline_iata,airline_icao,airline_callsign,airline_country,airline_active,background_map_edge
2426,2397,Directed,67870,,,3,MPH,MNL,,0,DH3,PR,Philippine Airlines,\N,PR,PAL,PHILIPPINE,Philippines,Y,
4204,2397,Directed,67871,,,3,OZC,MNL,,0,320,PR,Philippine Airlines,\N,PR,PAL,PHILIPPINE,Philippines,Y,
2433,2397,Directed,67872,,,5,PPS,MNL,,0,320 319,Z2,Zest Air,\N,Z2,\N,PHILIPPINE,Philippines,Y,
6026,2397,Directed,67873,,,3,RXS,MNL,,0,320,PR,Philippine Airlines,\N,PR,PAL,PHILIPPINE,Philippines,Y,
6016,2397,Directed,67874,,,2,SUG,MNL,,0,DH4,PR,Philippine Airlines,\N,PR,PAL,PHILIPPINE,Philippines,Y,
6021,2397,Directed,67875,,,3,TUG,MNL,,0,DH4,PR,Philippine Airlines,\N,PR,PAL,PHILIPPINE,Philippines,Y,
2404,2397,Directed,67876,,,3,ZAM,MNL,,0,320 DH4,PR,Philippine Airlines,\N,PR,PAL,PHILIPPINE,Philippines,Y,
7376,4214,Directed,67877,,,2,AUX,PMW,,0,AT7,AD,Azul,Azul Linhas Aéreas Brasileiras,AD,AZU,CHANGAN,Brazil,Y,
7373,2531,Directed,67878,,,3,BRA,BSB,,0,EM2,Y8,Marusya Airways,Marusya Air,Y8,MRS,snowball,Russia,Y,
7373,2621,Directed,67879,,,3,BRA,SSA,,0,EM2,Y8,Marusya Airways,Marusya Air,Y8,MRS,snowball,Russia,Y,
2531,7373,Directed,67880,,,3,BSB,BRA,,0,EM2,Y8,Marusya Airways,Marusya Air,Y8,MRS,snowball,Russia,Y,
2531,7367,Directed,67881,,,1,BSB,OPS,,0,AT7,2Z,Changan Airlines,\N,2Z,CGN,CHANGAN,China,N,
2531,2613,Directed,67882,,,2,BSB,RAO,,0,EM2,Y8,Marusya Airways,Marusya Air,Y8,MRS,snowball,Russia,Y,
2535,2564,Directed,67883,,,1,CAC,GRU,,0,AT7,2Z,Changan Airlines,\N,2Z,CGN,CHANGAN,China,N,
2548,2562,Directed,67884,,,3,CGB,GYN,,0,ER4,Y8,Marusya Airways,Marusya Air,Y8,MRS,snowball,Russia,Y,
2548,7367,Directed,67885,,,2,CGB,OPS,,0,E95,AD,Azul,Azul Linhas Aéreas Brasileiras,AD,AZU,CHANGAN,Brazil,Y,
2538,7380,Directed,67886,,,1,CGR,DOU,,0,AT7,2Z,Changan Airlines,\N,2Z,CGN,CHANGAN,China,N,
7380,2538,Directed,67887,,,1,DOU,CGR,,0,AT7,2Z,Changan Airlines,\N,2Z,CGN,CHANGAN,China,N,
7380,2564,Directed,67888,,,1,DOU,GRU,,0,AT7,2Z,Changan Airlines,\N,2Z,CGN,CHANGAN,China,N,
2560,2613,Directed,67889,,,1,GIG,RAO,,0,AT7,2Z,Changan Airlines,\N,2Z,CGN,CHANGAN,China,N,
2564,2535,Directed,67890,,,1,GRU,CAC,,0,AT7,2Z,Changan Airlines,\N,2Z,CGN,CHANGAN,China,N,
2564,7380,Directed,67891,,,1,GRU,DOU,,0,AT7,2Z,Changan Airlines,\N,2Z,CGN,CHANGAN,China,N,
2564,2613,Directed,67892,,,3,GRU,RAO,,0,EM2 ER4,Y8,Marusya Airways,Marusya Air,Y8,MRS,snowball,Russia,Y,
2564,2635,Directed,67893,,,1,GRU,UBA,,0,AT7,2Z,Changan Airlines,\N,2Z,CGN,CHANGAN,China,N,
2564,2633,Directed,67894,,,3,GRU,UDI,,0,EM2,Y8,Marusya Airways,Marusya Air,Y8,MRS,snowball,Russia,Y,
2564,6039,Directed,67895,,,1,GRU,VDC,,0,AT7,2Z,Changan Airlines,\N,2Z,CGN,CHANGAN,China,N,
2562,2548,Directed,67896,,,3,GYN,CGB,,0,ER4,Y8,Marusya Airways,Marusya Air,Y8,MRS,snowball,Russia,Y,
2562,4214,Directed,67897,,,2,GYN,PMW,,0,E95 E90,AD,Azul,Azul Linhas Aéreas Brasileiras,AD,AZU,CHANGAN,Brazil,Y,
2562,2613,Directed,67898,,,2,GYN,RAO,,0,ER4,Y8,Marusya Airways,Marusya Air,Y8,MRS,snowball,Russia,Y,
2562,2633,Directed,67899,,,2,GYN,UDI,,0,EM2,Y8,Marusya Airways,Marusya Air,Y8,MRS,snowball,Russia,Y,
7367,2531,Directed,67900,,,1,OPS,BSB,,0,AT7,2Z,Changan Airlines,\N,2Z,CGN,CHANGAN,China,N,
7367,2548,Directed,67901,,,2,OPS,CGB,,0,E95,AD,Azul,Azul Linhas Aéreas Brasileiras,AD,AZU,CHANGAN,Brazil,Y,
2528,2613,Directed,67902,,,2,PLU,RAO,,0,EM2,Y8,Marusya Airways,Marusya Air,Y8,MRS,snowball,Russia,Y,
4214,7376,Directed,67903,,,2,PMW,AUX,,0,AT7,AD,Azul,Azul Linhas Aéreas Brasileiras,AD,AZU,CHANGAN,Brazil,Y,
4214,2562,Directed,67904,,,2,PMW,GYN,,0,E90 E95,AD,Azul,Azul Linhas Aéreas Brasileiras,AD,AZU,CHANGAN,Brazil,Y,
2613,2531,Directed,67905,,,2,RAO,BSB,,0,EM2,Y8,Marusya Airways,Marusya Air,Y8,MRS,snowball,Russia,Y,
2613,2560,Directed,67906,,,1,RAO,GIG,,0,AT7,2Z,Changan Airlines,\N,2Z,CGN,CHANGAN,China,N,
2613,2564,Directed,67907,,,3,RAO,GRU,,0,EM2 ER4,Y8,Marusya Airways,Marusya Air,Y8,MRS,snowball,Russia,Y,
2613,2562,Directed,67908,,,2,RAO,GYN,,0,ER4,Y8,Marusya Airways,Marusya Air,Y8,MRS,snowball,Russia,Y,
2613,2528,Directed,67909,,,2,RAO,PLU,,0,EM2,Y8,Marusya Airways,Marusya Air,Y8,MRS,snowball,Russia,Y,
2613,2619,Directed,67910,,,3,RAO,SJP,,0,EM2,Y8,Marusya Airways,Marusya Air,Y8,MRS,snowball,Russia,Y,
2613,2633,Directed,67911,,,1,RAO,UDI,,0,AT7,2Z,Changan Airlines,\N,2Z,CGN,CHANGAN,China,N,
2619,2613,Directed,67912,,,3,SJP,RAO,,0,EM2,Y8,Marusya Airways,Marusya Air,Y8,MRS,snowball,Russia,Y,
2621,7373,Directed,67913,,,3,SSA,BRA,,0,EM2,Y8,Marusya Airways,Marusya Air,Y8,MRS,snowball,Russia,Y,
2621,6039,Directed,67914,,,3,SSA,VDC,,0,EM2,Y8,Marusya Airways,Marusya Air,Y8,MRS,snowball,Russia,Y,
2635,2564,Directed,67915,,,1,UBA,GRU,,0,AT7,2Z,Changan Airlines,\N,2Z,CGN,CHANGAN,China,N,
2635,2633,Directed,67916,,,1,UBA,UDI,,0,AT7,2Z,Changan Airlines,\N,2Z,CGN,CHANGAN,China,N,
2633,2564,Directed,67917,,,3,UDI,GRU,,0,EM2,Y8,Marusya Airways,Marusya Air,Y8,MRS,snowball,Russia,Y,
2633,2562,Directed,67918,,,2,UDI,GYN,,0,EM2,Y8,Marusya Airways,Marusya Air,Y8,MRS,snowball,Russia,Y,
2633,2613,Directed,67919,,,1,UDI,RAO,,0,AT7,2Z,Changan Airlines,\N,2Z,CGN,CHANGAN,China,N,
2633,2635,Directed,67920,,,1,UDI,UBA,,0,AT7,2Z,Changan Airlines,\N,2Z,CGN,CHANGAN,China,N,
6039,2564,Directed,67921,,,1,VDC,GRU,,0,AT7,2Z,Changan Airlines,\N,2Z,CGN,CHANGAN,China,N,
6039,2621,Directed,67922,,,3,VDC,SSA,,0,EM2,Y8,Marusya Airways,Marusya Air,Y8,MRS,snowball,Russia,Y,
5726,3830,Directed,67923,,,1,BRL,ORD,,0,CNC,3E,Air Choice One,,3E,\N,,United States,Y,
5726,3678,Directed,67924,,,1,BRL,STL,,0,CNC,3E,Air Choice One,,3E,\N,,United States,Y,
4042,3830,Directed,67925,,,1,DEC,ORD,,0,CNC,3E,Air Choice One,,3E,\N,,United States,Y,
4042,3678,Directed,67926,,,1,DEC,STL,,0,CNC,3E,Air Choice One,,3E,\N,,United States,Y,
3591,3678,Directed,67927,,,1,JBR,STL,,0,CNC,3E,Air Choice One,,3E,\N,,United States,Y,
3830,5726,Directed,67928,,,1,ORD,BRL,,0,CNC,3E,Air Choice One,,3E,\N,,United States,Y,
3830,4042,Directed,67929,,,1,ORD,DEC,,0,CNC,3E,Air Choice One,,3E,\N,,United States,Y,
3678,5726,Directed,67930,,,1,STL,BRL,,0,CNC,3E,Air Choice One,,3E,\N,,United States,Y,
3678,4042,Directed,67931,,,1,STL,DEC,,0,CNC,3E,Air Choice One,,3E,\N,,United States,Y,
3678,3591,Directed,67932,,,1,STL,JBR,,0,CNC,3E,Air Choice One,,3E,\N,,United States,Y,
3808,7146,Directed,67943,,,3,KTN,MTM,,0,DHP,Z3,Avient Aviation,\N,Z3,SMJ,AVAVIA,Zimbabwe,Y,
7146,3808,Directed,67944,,,3,MTM,KTN,,0,DHP,Z3,Avient Aviation,\N,Z3,SMJ,AVAVIA,Zimbabwe,Y,
248,1084,Directed,67945,,,3,ACC,DKR,,0,CR9,W3,World Scale Airlines,World Scale,W3,WSS,KENYA,United States,Y,
248,273,Directed,67946,,,4,ACC,LOS,,0,738,WB,Rwandair Express,\N,WB,RWD,RWANDAIR,Rwanda,Y,
248,1063,Directed,67947,,,4,ACC,ROB,,0,73G,W3,World Scale Airlines,World Scale,W3,WSS,KENYA,United States,Y,
1218,1050,Directed,67948,,,3,BCN,BJL,Y,0,320,VY,Formosa Airlines,\N,VY,FOS,IBERIA,Taiwan,Y,
1050,1218,Directed,67949,,,3,BJL,BCN,Y,0,320,VY,Formosa Airlines,\N,VY,FOS,IBERIA,Taiwan,Y,
1050,1084,Directed,67950,,,4,BJL,DKR,Y,0,333,UA,United Airlines,\N,UA,UAL,UNITED,United States,Y,
1050,1059,Directed,67951,,,2,BJL,FNA,,0,73G,W3,World Scale Airlines,World Scale,W3,WSS,ATLANT-SOYUZ,United States,Y,
4162,5665,Directed,67952,,,2,CKY,OXB,,0,DH8,ET,Ethiopian Airlines,\N,ET,ETH,ETHIOPIAN,Ethiopia,Y,
1084,248,Directed,67953,,,3,DKR,ACC,,0,CR9,W3,World Scale Airlines,World Scale,W3,WSS,KENYA,United States,Y,
1084,1050,Directed,67954,,,4,DKR,BJL,Y,0,333,UA,United Airlines,\N,UA,UAL,UNITED,United States,Y,
1084,897,Directed,67955,,,1,DKR,DLA,,0,319,3G,Atlant-Soyuz Airlines,\N,3G,AYZ,ATLANT-SOYUZ,Russia,Y,
1084,1059,Directed,67956,,,2,DKR,FNA,,0,M82,E2,Eagle Atlantic Airlines,\N,E2,\N,ATLANT-SOYUZ,Ghana,Y,
1084,273,Directed,67957,,,1,DKR,LOS,,0,319,3G,Atlant-Soyuz Airlines,\N,3G,AYZ,ATLANT-SOYUZ,Russia,Y,
1084,5665,Directed,67958,,,2,DKR,OXB,,0,CRJ,DN,Senegal Airlines,\N,DN,SGG,ATLANT-SOYUZ,Senegal,Y,
897,1084,Directed,67959,,,1,DLA,DKR,,0,319,3G,Atlant-Soyuz Airlines,\N,3G,AYZ,ATLANT-SOYUZ,Russia,Y,
897,273,Directed,67960,,,2,DLA,LOS,,0,737,QC,Camair-co,\N,QC,\N,ATLANT-SOYUZ,Cameroon,Y,
1059,1050,Directed,67961,,,2,FNA,BJL,,0,73G,W3,World Scale Airlines,World Scale,W3,WSS,ATLANT-SOYUZ,United States,Y,
1059,1084,Directed,67962,,,2,FNA,DKR,,0,M82,E2,Eagle Atlantic Airlines,\N,E2,\N,ATLANT-SOYUZ,Ghana,Y,
1059,502,Directed,67963,,,1,FNA,LGW,,0,319,3G,Atlant-Soyuz Airlines,\N,3G,AYZ,ATLANT-SOYUZ,Russia,Y,
1059,1063,Directed,67964,,,7,FNA,ROB,Y,0,333,UA,United Airlines,\N,UA,UAL,UNITED,United States,Y,
502,1059,Directed,67965,,,1,LGW,FNA,,0,319,3G,Atlant-Soyuz Airlines,\N,3G,AYZ,ATLANT-SOYUZ,Russia,Y,
273,248,Directed,67966,,,5,LOS,ACC,,0,73W,WB,Rwandair Express,\N,WB,RWD,RWANDAIR,Rwanda,Y,
273,1084,Directed,67967,,,1,LOS,DKR,,0,319,3G,Atlant-Soyuz Airlines,\N,3G,AYZ,ATLANT-SOYUZ,Russia,Y,
273,897,Directed,67968,,,2,LOS,DLA,,0,737,QC,Camair-co,\N,QC,\N,ATLANT-SOYUZ,Cameroon,Y,
273,1063,Directed,67969,,,1,LOS,ROB,,0,319,3G,Atlant-Soyuz Airlines,\N,3G,AYZ,ATLANT-SOYUZ,Russia,Y,
5665,4162,Directed,67970,,,2,OXB,CKY,,0,DH8,ET,Ethiopian Airlines,\N,ET,ETH,ETHIOPIAN,Ethiopia,Y,
5665,1084,Directed,67971,,,2,OXB,DKR,,0,CRJ,DN,Senegal Airlines,\N,DN,SGG,ATLANT-SOYUZ,Senegal,Y,
1063,248,Directed,67972,,,4,ROB,ACC,,0,738,W3,World Scale Airlines,World Scale,W3,WSS,KENYA,United States,Y,
1063,1059,Directed,67973,,,6,ROB,FNA,Y,0,330 332,KL,KLM Royal Dutch Airlines,\N,KL,KLM,KLM,Netherlands,Y,
1063,273,Directed,67974,,,1,ROB,LOS,,0,319,3G,Atlant-Soyuz Airlines,\N,3G,AYZ,ATLANT-SOYUZ,Russia,Y,
5506,5504,Directed,67975,,,1,AKV,YIK,,0,DH8,3H,,,,,,,,
5506,6727,Directed,67976,,,1,AKV,YPX,,0,DH8,3H,,,,,,,,
5512,154,Directed,67977,,,1,XGR,YVP,,0,DHT BET,3H,,,,,,,,
62,5496,Directed,67978,,,1,YGL,YGW,,0,DHT,3H,,,,,,,,
62,6727,Directed,67979,,,1,YGL,YPX,,0,73M,3H,,,,,,,,
62,146,Directed,67980,,,1,YGL,YUL,,0,73M,3H,,,,,,,,
5496,62,Directed,67981,,,1,YGW,YGL,,0,DHT,3H,,,,,,,,
5496,5520,Directed,67982,,,1,YGW,YPH,,0,BET,3H,,,,,,,,
5496,5529,Directed,67983,,,1,YGW,YSK,,0,DH8,3H,,,,,,,,
5496,5515,Directed,67984,,,1,YGW,YUD,,0,DH8,3H,,,,,,,,
5496,146,Directed,67985,,,1,YGW,YUL,,0,DH8,3H,,,,,,,,
5496,149,Directed,67986,,,1,YGW,YUY,,0,DH8,3H,,,,,,,,
5504,5506,Directed,67987,,,1,YIK,AKV,,0,DH8,3H,,,,,,,,
5504,5535,Directed,67988,,,1,YIK,YZG,,0,DH8,3H,,,,,,,,
5481,5508,Directed,67989,,,1,YKG,YPJ,,0,DHT DH8,3H,,,,,,,,
5481,5499,Directed,67990,,,1,YKG,YQC,,0,DH8,3H,,,,,,,,
5481,154,Directed,67991,,,1,YKG,YVP,,0,DH8 DHT,3H,,,,,,,,
80,111,Directed,67992,,,1,YKL,YQB,,0,DH8,3H,,,,,,,,
80,154,Directed,67993,,,1,YKL,YVP,,0,DH8 BET,3H,,,,,,,,
80,161,Directed,67994,,,2,YKL,YWK,,0,SFB,PB,,,,,,,,
80,202,Directed,67995,,,1,YKL,YZV,,0,BET DH8,3H,,,,,,,,
5520,6727,Directed,67996,,,1,YPH,YPX,,0,DH8 BET,3H,,,,,,,,
5520,5515,Directed,67997,,,1,YPH,YUD,,0,DH8,3H,,,,,,,,
5520,154,Directed,67998,,,1,YPH,YVP,,0,BET,3H,,,,,,,,
5508,5481,Directed,67999,,,1,YPJ,YKG,,0,DHT DH8,3H,,,,,,,,
5508,6728,Directed,68000,,,1,YPJ,YTQ,,0,DHT DH8,3H,,,,,,,,
5508,154,Directed,68001,,,1,YPJ,YVP,,0,DHT,3H,,,,,,,,
6727,5506,Directed,68002,,,1,YPX,AKV,,0,DH8,3H,,,,,,,,
6727,62,Directed,68003,,,1,YPX,YGL,,0,73M,3H,,,,,,,,
6727,5520,Directed,68004,,,1,YPX,YPH,,0,DH8,3H,,,,,,,,
6727,154,Directed,68005,,,1,YPX,YVP,,0,BET,3H,,,,,,,,
111,80,Directed,68006,,,1,YQB,YKL,,0,DH8,3H,,,,,,,,
111,146,Directed,68007,,,4,YQB,YUL,Y,0,310,TS,Air Transat,\N,TS,TSC,TRANSAT,Canada,Y,
5499,5481,Directed,68008,,,1,YQC,YKG,,0,DH8,3H,,,,,,,,
5499,7253,Directed,68009,,,1,YQC,YWB,,0,DH8,3H,,,,,,,,
5529,5496,Directed,68010,,,1,YSK,YGW,,0,DH8,3H,,,,,,,,
5529,5515,Directed,68011,,,1,YSK,YUD,,0,DH8,3H,,,,,,,,
6728,5508,Directed,68012,,,1,YTQ,YPJ,,0,DHT DH8,3H,,,,,,,,
6728,154,Directed,68013,,,1,YTQ,YVP,,0,DHT DH8,3H,,,,,,,,
5515,5496,Directed,68014,,,1,YUD,YGW,,0,DH8,3H,,,,,,,,
5515,5520,Directed,68015,,,1,YUD,YPH,,0,DH8,3H,,,,,,,,
5515,5529,Directed,68016,,,1,YUD,YSK,,0,DH8,3H,,,,,,,,
146,62,Directed,68017,,,1,YUL,YGL,,0,73M,3H,,,,,,,,
146,5496,Directed,68018,,,1,YUL,YGW,,0,DH8,3H,,,,,,,,
146,111,Directed,68019,,,4,YUL,YQB,Y,0,310,TS,Air Transat,\N,TS,TSC,TRANSAT,Canada,Y,
146,149,Directed,68020,,,2,YUL,YUY,Y,0,DH1,AC,Air Canada,\N,AC,ACA,AIR CANADA,Canada,Y,
149,5496,Directed,68021,,,1,YUY,YGW,,0,DH8,3H,,,,,,,,
149,146,Directed,68022,,,2,YUY,YUL,Y,0,DH1,AC,Air Canada,\N,AC,ACA,AIR CANADA,Canada,Y,
154,5512,Directed,68023,,,1,YVP,XGR,,0,DHT BET,3H,,,,,,,,
154,5496,Directed,68024,,,1,YVP,YGW,,0,BET,3H,,,,,,,,
154,5481,Directed,68025,,,1,YVP,YKG,,0,DH8,3H,,,,,,,,
154,80,Directed,68026,,,1,YVP,YKL,,0,DH8 BET,3H,,,,,,,,
154,5520,Directed,68027,,,1,YVP,YPH,,0,BET,3H,,,,,,,,
154,5508,Directed,68028,,,1,YVP,YPJ,,0,DHT,3H,,,,,,,,
154,6727,Directed,68029,,,1,YVP,YPX,,0,BET,3H,,,,,,,,
154,6728,Directed,68030,,,1,YVP,YTQ,,0,DHT DH8,3H,,,,,,,,
7253,5499,Directed,68031,,,1,YWB,YQC,,0,DH8,3H,,,,,,,,
7253,5535,Directed,68032,,,1,YWB,YZG,,0,DH8,3H,,,,,,,,
161,80,Directed,68033,,,2,YWK,YKL,,0,SFB,PB,,,,,,,,
161,202,Directed,68034,,,5,YWK,YZV,Y,0,BEH,Q9,Arik Niger,\N,Q9,NAK,AIR CANADA,Niger,Y,
5535,5504,Directed,68035,,,1,YZG,YIK,,0,DH8,3H,,,,,,,,
5535,7253,Directed,68036,,,1,YZG,YWB,,0,DH8,3H,,,,,,,,
202,80,Directed,68037,,,1,YZV,YKL,,0,BET DH8,3H,,,,,,,,
202,161,Directed,68038,,,5,YZV,YWK,Y,0,BEH,Q9,Arik Niger,\N,Q9,NAK,AIR CANADA,Niger,Y,
4119,2188,Directed,68039,,,4,JIB,DXB,,0,737,JU,Air Serbia,\N,JU,ASL,AIR SERBIA,Serbia,Y,
4119,2072,Directed,68040,,,1,JIB,JED,,0,737,3J,Zip,\N,3J,WZP,ZIPPER,Canada,N,
4119,5687,Directed,68041,,,4,JIB,MGQ,,0,320,TK,Turkish Airlines,\N,TK,THY,TURKAIR,Turkey,Y,
5687,4059,Directed,68042,,,1,MGQ,NBO,,0,737,3J,Zip,\N,3J,WZP,ZIPPER,Canada,N,
4059,5687,Directed,68043,,,3,NBO,MGQ,,0,M82 DC9,XU,Flightline,\N,B5,FLT,FLIGHTLINE,United Kingdom,Y,
3885,3316,Directed,68044,,,10,BKK,SIN,Y,0,772,TZ,Scoot,\N,TZ,SCO,GO CAT,Singapore,Y,
3999,3316,Directed,68045,,,4,DRW,SIN,Y,0,320,VA,Virgin Australia,\N,VA,VOZ,VIRGIN,Australia,Y,
4120,3316,Directed,68046,,,3,HAK,SIN,,0,320,TR,Tiger Airways,\N,TR,TGW,GO CAT,Singapore,Y,
3386,3316,Directed,68047,,,1,HGH,SIN,,0,320,3K,Jetstar Asia Airways,\N,3K,JSA,JETSTAR ASIA,Singapore,Y,
3077,3316,Directed,68048,,,8,HKG,SIN,Y,0,77W,US,US Airways,\N,US,USA,U S AIR,United States,Y,
3179,3316,Directed,68049,,,6,HKT,SIN,Y,0,320,TR,Tiger Airways,\N,TR,TGW,GO CAT,Singapore,Y,
3992,2397,Directed,68050,,,3,KIX,MNL,,0,330 343,PR,Philippine Airlines,\N,PR,PAL,PHILIPPINE,Philippines,Y,
3992,2276,Directed,68051,,,8,KIX,TPE,,0,321,NH,All Nippon Airways,ANA All Nippon Airways,NH,ANA,ALL NIPPON,Japan,Y,
3304,3316,Directed,68052,,,10,KUL,SIN,Y,0,320,TR,Tiger Airways,\N,TR,TGW,GO CAT,Singapore,Y,
2397,3992,Directed,68053,,,3,MNL,KIX,,0,343 330,PR,Philippine Airlines,\N,PR,PAL,PHILIPPINE,Philippines,Y,
2397,3316,Directed,68054,,,5,MNL,SIN,,0,320,TR,Tiger Airways,\N,TR,TGW,GO CAT,Singapore,Y,
3308,3316,Directed,68055,,,6,PEN,SIN,Y,0,320,TR,Tiger Airways,\N,TR,TGW,GO CAT,Singapore,Y,
3351,3316,Directed,68056,,,9,PER,SIN,Y,0,772,VA,Virgin Australia,\N,VA,VOZ,VIRGIN,Australia,Y,
3034,3316,Directed,68057,,,5,PNH,SIN,Y,0,320,VA,Virgin Australia,\N,VA,VOZ,VIRGIN,Australia,Y,
3035,3316,Directed,68058,,,4,REP,SIN,Y,0,738,VA,Virgin Australia,\N,VA,VOZ,VIRGIN,Australia,Y,
3239,3316,Directed,68059,,,6,RGN,SIN,,0,320,Y5,Asia Wings,\N,Y5,AWA,GO CAT,Kazakhstan,Y,
3205,3316,Directed,68060,,,5,SGN,SIN,,0,321,VN,Vietnam Airlines,\N,VN,HVN,VIET NAM AIRLINES,Vietnam,Y,
3316,3885,Directed,68061,,,9,SIN,BKK,Y,0,772,TZ,Scoot,\N,TZ,SCO,GO CAT,Singapore,Y,
3316,3999,Directed,68062,,,4,SIN,DRW,Y,0,320,VA,Virgin Australia,\N,VA,VOZ,VIRGIN,Australia,Y,
3316,4120,Directed,68063,,,3,SIN,HAK,,0,320,TR,Tiger Airways,\N,TR,TGW,GO CAT,Singapore,Y,
3316,3386,Directed,68064,,,1,SIN,HGH,,0,320,3K,Jetstar Asia Airways,\N,3K,JSA,JETSTAR ASIA,Singapore,Y,
3316,3077,Directed,68065,,,8,SIN,HKG,Y,0,77W,US,US Airways,\N,US,USA,U S AIR,United States,Y,
3316,3179,Directed,68066,,,6,SIN,HKT,Y,0,320,TR,Tiger Airways,\N,TR,TGW,GO CAT,Singapore,Y,
3316,3304,Directed,68067,,,10,SIN,KUL,Y,0,320,TR,Tiger Airways,\N,TR,TGW,GO CAT,Singapore,Y,
3316,2397,Directed,68068,,,5,SIN,MNL,,0,320,TR,Tiger Airways,\N,TR,TGW,GO CAT,Singapore,Y,
3316,3308,Directed,68069,,,6,SIN,PEN,Y,0,320,TR,Tiger Airways,\N,TR,TGW,GO CAT,Singapore,Y,
3316,3351,Directed,68070,,,9,SIN,PER,Y,0,333 772,VA,Virgin Australia,\N,VA,VOZ,VIRGIN,Australia,Y,
3316,3034,Directed,68071,,,4,SIN,PNH,Y,0,320,TR,Tiger Airways,\N,TR,TGW,GO CAT,Singapore,Y,
3316,3035,Directed,68072,,,4,SIN,REP,Y,0,738 320,VA,Virgin Australia,\N,VA,VOZ,VIRGIN,Australia,Y,
3316,3239,Directed,68073,,,6,SIN,RGN,,0,320,Y5,Asia Wings,\N,Y5,AWA,GO CAT,Kazakhstan,Y,
3316,3205,Directed,68074,,,5,SIN,SGN,,0,321,VN,Vietnam Airlines,\N,VN,HVN,VIET NAM AIRLINES,Vietnam,Y,
3316,4302,Directed,68075,,,1,SIN,SWA,,0,320,3K,Jetstar Asia Airways,\N,3K,JSA,JETSTAR ASIA,Singapore,Y,
3316,2276,Directed,68076,,,7,SIN,TPE,Y,0,772,TZ,Scoot,\N,TZ,SCO,GO CAT,Singapore,Y,
4302,3316,Directed,68077,,,1,SWA,SIN,,0,320,3K,Jetstar Asia Airways,\N,3K,JSA,JETSTAR ASIA,Singapore,Y,
2276,3992,Directed,68078,,,8,TPE,KIX,,0,321,NH,All Nippon Airways,ANA All Nippon Airways,NH,ANA,ALL NIPPON,Japan,Y,
2276,3316,Directed,68079,,,7,TPE,SIN,Y,0,772,TZ,Scoot,\N,TZ,SCO,GO CAT,Singapore,Y,
1679,1558,Directed,68080,,,1,ACH,EBA,,0,DH3,3L,Intersky,\N,3L,ISK,INTERSKY,Austria,Y,
338,1678,Directed,68081,,,1,DRS,ZRH,,0,DH3,3L,Intersky,\N,3L,ISK,INTERSKY,Austria,Y,
345,382,Directed,68082,,,1,DUS,FDH,,0,DH3,3L,Intersky,\N,3L,ISK,INTERSKY,Austria,Y,
1558,1679,Directed,68083,,,1,EBA,ACH,,0,DH3,3L,Intersky,\N,3L,ISK,INTERSKY,Austria,Y,
1558,382,Directed,68084,,,1,EBA,FDH,,0,DH3,3L,Intersky,\N,3L,ISK,INTERSKY,Austria,Y,
1558,346,Directed,68085,,,1,EBA,MUC,,0,DH3,3L,Intersky,\N,3L,ISK,INTERSKY,Austria,Y,
1558,1678,Directed,68086,,,1,EBA,ZRH,,0,DH3,3L,Intersky,\N,3L,ISK,INTERSKY,Austria,Y,
382,345,Directed,68087,,,1,FDH,DUS,,0,DH3,3L,Intersky,\N,3L,ISK,INTERSKY,Austria,Y,
382,1558,Directed,68088,,,1,FDH,EBA,,0,DH3,3L,Intersky,\N,3L,ISK,INTERSKY,Austria,Y,
382,342,Directed,68089,,,1,FDH,HAM,,0,AT7,3L,Intersky,\N,3L,ISK,INTERSKY,Austria,Y,
382,1520,Directed,68090,,,1,FDH,OLB,,0,AT7,3L,Intersky,\N,3L,ISK,INTERSKY,Austria,Y,
382,351,Directed,68091,,,1,FDH,TXL,,0,AT7,3L,Intersky,\N,3L,ISK,INTERSKY,Austria,Y,
382,1209,Directed,68092,,,1,FDH,ZAD,,0,AT7,3L,Intersky,\N,3L,ISK,INTERSKY,Austria,Y,
3986,1561,Directed,68093,,,1,FMM,NAP,,0,AT7,3L,Intersky,\N,3L,ISK,INTERSKY,Austria,Y,
1609,1678,Directed,68094,,,1,GRZ,ZRH,,0,DH3,3L,Intersky,\N,3L,ISK,INTERSKY,Austria,Y,
342,382,Directed,68095,,,1,HAM,FDH,,0,AT7,3L,Intersky,\N,3L,ISK,INTERSKY,Austria,Y,
346,1558,Directed,68096,,,1,MUC,EBA,,0,DH3,3L,Intersky,\N,3L,ISK,INTERSKY,Austria,Y,
1561,3986,Directed,68097,,,1,NAP,FMM,,0,AT7,3L,Intersky,\N,3L,ISK,INTERSKY,Austria,Y,
1520,382,Directed,68098,,,1,OLB,FDH,,0,AT7,3L,Intersky,\N,3L,ISK,INTERSKY,Austria,Y,
1612,1678,Directed,68099,,,1,SZG,ZRH,,0,DH3,3L,Intersky,\N,3L,ISK,INTERSKY,Austria,Y,
351,382,Directed,68100,,,1,TXL,FDH,,0,AT7,3L,Intersky,\N,3L,ISK,INTERSKY,Austria,Y,
1209,382,Directed,68101,,,1,ZAD,FDH,,0,AT7,3L,Intersky,\N,3L,ISK,INTERSKY,Austria,Y,
1678,338,Directed,68102,,,1,ZRH,DRS,,0,DH3,3L,Intersky,\N,3L,ISK,INTERSKY,Austria,Y,
