Source,Target,Type,Id,Label,timeset,Weight,airline,source_airport,dest_airport,codeshare,equipment,airline_name,airline_iata,airline_icao,airline_callsign,airline_country,source_airport_name,source_airport_city,source_airport_country,source_airport_iata,source_airport_icao,source_airport_latitude,source_airport_longitude,source_airport_type,source_airport_data_source,dest_airport_name,dest_airport_city,dest_airport_country,dest_airport_iata,dest_airport_icao,dest_airport_latitude,dest_airport_longitude,dest_airport_type,plane_name,plane_iata,plane_icao,edge,background_map_edge
3458,3714,Directed,57180,,,1,UA,MCI,IAD,Y,ERJ CR7 E70,United Airlines,UA,UAL,UNITED,United States,Kansas City International Airport,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,airport,OurAirports,Washington Dulles International Airport,Washington,United States,IAD,KIAD,38.9445,-77.455803,airport,,,,"('MCI', 'IAD')",
3458,3550,Directed,57181,,,1,UA,MCI,IAH,Y,ERJ CRJ E70,United Airlines,UA,UAL,UNITED,United States,Kansas City International Airport,Kansas City,United States,MCI,KMCI,39.2976,-94.713898,airport,OurAirports,George Bush Intercontinental Houston Airport,Houston,United States,IAH,KIAH,29.9844,-95.3414,airport,,,,"('MCI', 'IAH')",
3878,3486,Directed,57184,,,1,UA,MCO,CLE,,73G 320 738,United Airlines,UA,UAL,UNITED,United States,Orlando International Airport,Orlando,United States,MCO,KMCO,28.429399,-81.308998,airport,OurAirports,Cleveland Hopkins International Airport,Cleveland,United States,CLE,KCLE,41.411701,-81.8498,airport,,,,"('MCO', 'CLE')",
3878,3714,Directed,57190,,,1,UA,MCO,IAD,,752 320 738,United Airlines,UA,UAL,UNITED,United States,Orlando International Airport,Orlando,United States,MCO,KMCO,28.429399,-81.308998,airport,OurAirports,Washington Dulles International Airport,Washington,United States,IAD,KIAD,38.9445,-77.455803,airport,,,,"('MCO', 'IAD')",
3878,3469,Directed,57198,,,2,VX,MCO,SFO,,320,Virgin America,VX,VRD,REDWOOD,United States,Orlando International Airport,Orlando,United States,MCO,KMCO,28.429399,-81.308998,airport,OurAirports,San Francisco International Airport,San Francisco,United States,SFO,KSFO,37.618999,-122.375,airport,Airbus A320,320,A320,"('MCO', 'SFO')",
3542,3714,Directed,57202,,,1,UA,MDT,IAD,Y,ER4,United Airlines,UA,UAL,UNITED,United States,Harrisburg International Airport,Harrisburg,United States,MDT,KMDT,40.193501,-76.763397,airport,OurAirports,Washington Dulles International Airport,Washington,United States,IAD,KIAD,38.9445,-77.455803,airport,Embraer RJ145,ER4,E145,"('MDT', 'IAD')",
3473,3494,Directed,57206,,,1,UA,MEM,EWR,Y,ERJ,United Airlines,UA,UAL,UNITED,United States,Memphis International Airport,Memphis,United States,MEM,KMEM,35.0424,-89.9767,airport,OurAirports,Newark Liberty International Airport,Newark,United States,EWR,KEWR,40.692501,-74.168701,airport,,,,"('MEM', 'EWR')",
3826,3550,Directed,57216,,,1,UA,MFE,IAH,Y,CRJ ERJ,United Airlines,UA,UAL,UNITED,United States,Mc Allen Miller International Airport,Mcallen,United States,MFE,KMFE,26.1758,-98.238602,airport,OurAirports,George Bush Intercontinental Houston Airport,Houston,United States,IAH,KIAH,29.9844,-95.3414,airport,,,,"('MFE', 'IAH')",
4101,3751,Directed,57217,,,1,UA,MFR,DEN,Y,CRJ,United Airlines,UA,UAL,UNITED,United States,Rogue Valley International Medford Airport,Medford,United States,MFR,KMFR,42.374199,-122.873001,airport,OurAirports,Denver International Airport,Denver,United States,DEN,KDEN,39.861698,-104.672997,airport,,,,"('MFR', 'DEN')",
4101,3469,Directed,57218,,,1,UA,MFR,SFO,Y,CRJ EM2,United Airlines,UA,UAL,UNITED,United States,Rogue Valley International Medford Airport,Medford,United States,MFR,KMFR,42.374199,-122.873001,airport,OurAirports,San Francisco International Airport,San Francisco,United States,SFO,KSFO,37.618999,-122.375,airport,,,,"('MFR', 'SFO')",
4284,5730,Directed,57220,,,1,UA,MGW,CKB,Y,SF3,United Airlines,UA,UAL,UNITED,United States,Morgantown Municipal Walter L. Bill Hart Field,Morgantown,United States,MGW,KMGW,39.642899,-79.916298,airport,OurAirports,North Central West Virginia Airport,Clarksburg,United States,CKB,KCKB,39.2966,-80.228104,airport,Saab SF340A/B,SF3,SF34,"('MGW', 'CKB')",
4284,3714,Directed,57221,,,1,UA,MGW,IAD,Y,SF3,United Airlines,UA,UAL,UNITED,United States,Morgantown Municipal Walter L. Bill Hart Field,Morgantown,United States,MGW,KMGW,39.642899,-79.916298,airport,OurAirports,Washington Dulles International Airport,Washington,United States,IAD,KIAD,38.9445,-77.455803,airport,Saab SF340A/B,SF3,SF34,"('MGW', 'IAD')",
4011,3494,Directed,57226,,,1,UA,MHT,EWR,Y,ERJ DH3 DH2,United Airlines,UA,UAL,UNITED,United States,Manchester-Boston Regional Airport,Manchester NH,United States,MHT,KMHT,42.932598,-71.435699,airport,OurAirports,Newark Liberty International Airport,Newark,United States,EWR,KEWR,40.692501,-74.168701,airport,,,,"('MHT', 'EWR')",
4011,3830,Directed,57227,,,1,UA,MHT,ORD,Y,ERJ CR7,United Airlines,UA,UAL,UNITED,United States,Manchester-Boston Regional Airport,Manchester NH,United States,MHT,KMHT,42.932598,-71.435699,airport,OurAirports,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,,,,"('MHT', 'ORD')",
3717,3486,Directed,57247,,,1,UA,MKE,CLE,Y,CR7 ERJ,United Airlines,UA,UAL,UNITED,United States,General Mitchell International Airport,Milwaukee,United States,MKE,KMKE,42.947201,-87.896599,airport,OurAirports,Cleveland Hopkins International Airport,Cleveland,United States,CLE,KCLE,41.411701,-81.8498,airport,,,,"('MKE', 'CLE')",
3717,3494,Directed,57249,,,1,UA,MKE,EWR,Y,ERJ,United Airlines,UA,UAL,UNITED,United States,General Mitchell International Airport,Milwaukee,United States,MKE,KMKE,42.947201,-87.896599,airport,OurAirports,Newark Liberty International Airport,Newark,United States,EWR,KEWR,40.692501,-74.168701,airport,,,,"('MKE', 'EWR')",
3717,3550,Directed,57250,,,1,UA,MKE,IAH,Y,CRJ ERJ CR7,United Airlines,UA,UAL,UNITED,United States,General Mitchell International Airport,Milwaukee,United States,MKE,KMKE,42.947201,-87.896599,airport,OurAirports,George Bush Intercontinental Houston Airport,Houston,United States,IAH,KIAH,29.9844,-95.3414,airport,,,,"('MKE', 'IAH')",
5754,3830,Directed,57252,,,1,UA,MKG,ORD,Y,CRJ,United Airlines,UA,UAL,UNITED,United States,Muskegon County Airport,Muskegon,United States,MKG,KMKG,43.169498,-86.238197,airport,OurAirports,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,,,,"('MKG', 'ORD')",
4072,3751,Directed,57253,,,1,UA,MLI,DEN,Y,ERJ,United Airlines,UA,UAL,UNITED,United States,Quad City International Airport,Moline,United States,MLI,KMLI,41.448502,-90.5075,airport,OurAirports,Denver International Airport,Denver,United States,DEN,KDEN,39.861698,-104.672997,airport,,,,"('MLI', 'DEN')",
3732,3550,Directed,57256,,,1,UA,MLU,IAH,Y,ERJ,United Airlines,UA,UAL,UNITED,United States,Monroe Regional Airport,Monroe,United States,MLU,KMLU,32.510899,-92.037697,airport,OurAirports,George Bush Intercontinental Houston Airport,Houston,United States,IAH,KIAH,29.9844,-95.3414,airport,,,,"('MLU', 'IAH')",
3782,3550,Directed,57259,,,1,UA,MOB,IAH,Y,ERJ,United Airlines,UA,UAL,UNITED,United States,Mobile Regional Airport,Mobile,United States,MOB,KMOB,30.6912,-88.242798,airport,OurAirports,George Bush Intercontinental Houston Airport,Houston,United States,IAH,KIAH,29.9844,-95.3414,airport,,,,"('MOB', 'IAH')",
3782,3830,Directed,57260,,,1,UA,MOB,ORD,Y,ERJ,United Airlines,UA,UAL,UNITED,United States,Mobile Regional Airport,Mobile,United States,MOB,KMOB,30.6912,-88.242798,airport,OurAirports,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,,,,"('MOB', 'ORD')",
3816,3469,Directed,57261,,,1,UA,MOD,SFO,Y,EM2,United Airlines,UA,UAL,UNITED,United States,Modesto City Co-Harry Sham Field,Modesto,United States,MOD,KMOD,37.625801,-120.954002,airport,OurAirports,San Francisco International Airport,San Francisco,United States,SFO,KSFO,37.618999,-122.375,airport,Embraer EMB 120 Brasilia,EM2,E120,"('MOD', 'SFO')",
3948,3751,Directed,57263,,,1,UA,MRY,DEN,Y,CRJ,United Airlines,UA,UAL,UNITED,United States,Monterey Peninsula Airport,Monterey,United States,MRY,KMRY,36.587002,-121.843002,airport,OurAirports,Denver International Airport,Denver,United States,DEN,KDEN,39.861698,-104.672997,airport,,,,"('MRY', 'DEN')",
3948,3469,Directed,57265,,,1,UA,MRY,SFO,Y,EM2,United Airlines,UA,UAL,UNITED,United States,Monterey Peninsula Airport,Monterey,United States,MRY,KMRY,36.587002,-121.843002,airport,OurAirports,San Francisco International Airport,San Francisco,United States,SFO,KSFO,37.618999,-122.375,airport,Embraer EMB 120 Brasilia,EM2,E120,"('MRY', 'SFO')",
3459,3494,Directed,57267,,,1,UA,MSN,EWR,Y,ERJ,United Airlines,UA,UAL,UNITED,United States,Dane County Regional Truax Field,Madison,United States,MSN,KMSN,43.1399,-89.337502,airport,OurAirports,Newark Liberty International Airport,Newark,United States,EWR,KEWR,40.692501,-74.168701,airport,,,,"('MSN', 'EWR')",
4216,3751,Directed,57269,,,1,UA,MSO,DEN,Y,CRJ,United Airlines,UA,UAL,UNITED,United States,Missoula International Airport,Missoula,United States,MSO,KMSO,46.916302,-114.091003,airport,OurAirports,Denver International Airport,Denver,United States,DEN,KDEN,39.861698,-104.672997,airport,,,,"('MSO', 'DEN')",
3861,3486,Directed,57279,,,1,UA,MSY,CLE,Y,ERJ,United Airlines,UA,UAL,UNITED,United States,Louis Armstrong New Orleans International Airport,New Orleans,United States,MSY,KMSY,29.993401,-90.258003,airport,OurAirports,Cleveland Hopkins International Airport,Cleveland,United States,CLE,KCLE,41.411701,-81.8498,airport,,,,"('MSY', 'CLE')",
3861,3469,Directed,57286,,,1,UA,MSY,SFO,,320 319 738,United Airlines,UA,UAL,UNITED,United States,Louis Armstrong New Orleans International Airport,New Orleans,United States,MSY,KMSY,29.993401,-90.258003,airport,OurAirports,San Francisco International Airport,San Francisco,United States,SFO,KSFO,37.618999,-122.375,airport,,,,"('MSY', 'SFO')",
6880,3751,Directed,57288,,,1,UA,MTJ,DEN,,DH4,United Airlines,UA,UAL,UNITED,United States,Montrose Regional Airport,Montrose CO,United States,MTJ,KMTJ,38.5098,-107.893997,airport,OurAirports,Denver International Airport,Denver,United States,DEN,KDEN,39.861698,-104.672997,airport,De Havilland Canada DHC-8-400 Dash 8Q,DH4,DH8D,"('MTJ', 'DEN')",
3515,3494,Directed,57300,,,1,UA,MYR,EWR,Y,DH4,United Airlines,UA,UAL,UNITED,United States,Myrtle Beach International Airport,Myrtle Beach,United States,MYR,KMYR,33.679699,-78.928299,airport,OurAirports,Newark Liberty International Airport,Newark,United States,EWR,KEWR,40.692501,-74.168701,airport,De Havilland Canada DHC-8-400 Dash 8Q,DH4,DH8D,"('MYR', 'EWR')",
3456,3751,Directed,57327,,,1,UA,OGG,DEN,,752,United Airlines,UA,UAL,UNITED,United States,Kahului Airport,Kahului,United States,OGG,PHOG,20.8986,-156.429993,airport,OurAirports,Denver International Airport,Denver,United States,DEN,KDEN,39.861698,-104.672997,airport,Boeing 757-200,752,B752,"('OGG', 'DEN')",
3456,3830,Directed,57330,,,1,UA,OGG,ORD,,777,United Airlines,UA,UAL,UNITED,United States,Kahului Airport,Kahului,United States,OGG,PHOG,20.8986,-156.429993,airport,OurAirports,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,Boeing 777,777,\N,"('OGG', 'ORD')",
3456,3469,Directed,57331,,,1,UA,OGG,SFO,,753 738,United Airlines,UA,UAL,UNITED,United States,Kahului Airport,Kahului,United States,OGG,PHOG,20.8986,-156.429993,airport,OurAirports,San Francisco International Airport,San Francisco,United States,SFO,KSFO,37.618999,-122.375,airport,,,,"('OGG', 'SFO')",
3863,3494,Directed,57333,,,1,UA,OKC,EWR,Y,ERJ,United Airlines,UA,UAL,UNITED,United States,Will Rogers World Airport,Oklahoma City,United States,OKC,KOKC,35.393101,-97.6007,airport,OurAirports,Newark Liberty International Airport,Newark,United States,EWR,KEWR,40.692501,-74.168701,airport,,,,"('OKC', 'EWR')",
3863,3714,Directed,57334,,,1,UA,OKC,IAD,Y,E70 CR7,United Airlines,UA,UAL,UNITED,United States,Will Rogers World Airport,Oklahoma City,United States,OKC,KOKC,35.393101,-97.6007,airport,OurAirports,Washington Dulles International Airport,Washington,United States,IAD,KIAD,38.9445,-77.455803,airport,,,,"('OKC', 'IAD')",
3863,3550,Directed,57335,,,1,UA,OKC,IAH,,738 319 320 739,United Airlines,UA,UAL,UNITED,United States,Will Rogers World Airport,Oklahoma City,United States,OKC,KOKC,35.393101,-97.6007,airport,OurAirports,George Bush Intercontinental Houston Airport,Houston,United States,IAH,KIAH,29.9844,-95.3414,airport,,,,"('OKC', 'IAH')",
3863,3469,Directed,57338,,,1,UA,OKC,SFO,Y,CR7,United Airlines,UA,UAL,UNITED,United States,Will Rogers World Airport,Oklahoma City,United States,OKC,KOKC,35.393101,-97.6007,airport,OurAirports,San Francisco International Airport,San Francisco,United States,SFO,KSFO,37.618999,-122.375,airport,Canadair Regional Jet 700,CR7,CRJ7,"('OKC', 'SFO')",
3454,3494,Directed,57341,,,1,UA,OMA,EWR,Y,ERJ,United Airlines,UA,UAL,UNITED,United States,Eppley Airfield,Omaha,United States,OMA,KOMA,41.3032,-95.894096,airport,OurAirports,Newark Liberty International Airport,Newark,United States,EWR,KEWR,40.692501,-74.168701,airport,,,,"('OMA', 'EWR')",
3454,3550,Directed,57342,,,1,UA,OMA,IAH,Y,ERJ,United Airlines,UA,UAL,UNITED,United States,Eppley Airfield,Omaha,United States,OMA,KOMA,41.3032,-95.894096,airport,OurAirports,George Bush Intercontinental Houston Airport,Houston,United States,IAH,KIAH,29.9844,-95.3414,airport,,,,"('OMA', 'IAH')",
3734,3550,Directed,57345,,,1,UA,ONT,IAH,Y,CR7,United Airlines,UA,UAL,UNITED,United States,Ontario International Airport,Ontario,United States,ONT,KONT,34.056,-117.600998,airport,OurAirports,George Bush Intercontinental Houston Airport,Houston,United States,IAH,KIAH,29.9844,-95.3414,airport,Canadair Regional Jet 700,CR7,CRJ7,"('ONT', 'IAH')",
3734,3469,Directed,57346,,,1,UA,ONT,SFO,Y,CRJ,United Airlines,UA,UAL,UNITED,United States,Ontario International Airport,Ontario,United States,ONT,KONT,34.056,-117.600998,airport,OurAirports,San Francisco International Airport,San Francisco,United States,SFO,KSFO,37.618999,-122.375,airport,,,,"('ONT', 'SFO')",
3830,4355,Directed,57347,,,1,UA,ORD,ABE,Y,ERJ ER4,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Lehigh Valley International Airport,Allentown,United States,ABE,KABE,40.6521,-75.440804,airport,,,,"('ORD', 'ABE')",
3830,3864,Directed,57350,,,1,UA,ORD,ALB,,319 73G 738 739,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Albany International Airport,Albany,United States,ALB,KALB,42.748299,-73.801697,airport,,,,"('ORD', 'ALB')",
3830,4047,Directed,57354,,,1,UA,ORD,ATW,Y,CRJ ERJ CR7,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Appleton International Airport,Appleton,United States,ATW,KATW,44.258099,-88.519096,airport,,,,"('ORD', 'ATW')",
3830,4007,Directed,57356,,,1,UA,ORD,AVL,Y,CRJ,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Asheville Regional Airport,Asheville,United States,AVL,KAVL,35.436199,-82.541801,airport,,,,"('ORD', 'AVL')",
3830,4286,Directed,57357,,,1,UA,ORD,AVP,Y,ERJ,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Wilkes Barre Scranton International Airport,Scranton,United States,AVP,KAVP,41.338501,-75.723396,airport,,,,"('ORD', 'AVP')",
3830,3811,Directed,57359,,,1,UA,ORD,BHM,Y,CRJ ERJ,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Birmingham-Shuttlesworth International Airport,Birmingham,United States,BHM,KBHM,33.562901,-86.753502,airport,,,,"('ORD', 'BHM')",
3830,3495,Directed,57361,,,1,UA,ORD,BOI,Y,CR7,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Boise Air Terminal/Gowen Field,Boise,United States,BOI,KBOI,43.5644,-116.223,airport,Canadair Regional Jet 700,CR7,CRJ7,"('ORD', 'BOI')",
3830,3711,Directed,57364,,,1,UA,ORD,BTV,Y,ERJ CR7 CRJ,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Burlington International Airport,Burlington,United States,BTV,KBTV,44.471901,-73.153297,airport,,,,"('ORD', 'BTV')",
3830,4020,Directed,57367,,,1,UA,ORD,BZN,Y,CR7,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Gallatin Field,Bozeman,United States,BZN,KBZN,45.7775,-111.153,airport,Canadair Regional Jet 700,CR7,CRJ7,"('ORD', 'BZN')",
3830,3561,Directed,57368,,,1,UA,ORD,CAE,Y,ERJ CRJ,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Columbia Metropolitan Airport,Columbia,United States,CAE,KCAE,33.938801,-81.119499,airport,,,,"('ORD', 'CAE')",
3830,4112,Directed,57369,,,1,UA,ORD,CAK,Y,ERJ,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Akron Canton Regional Airport,Akron,United States,CAK,KCAK,40.9161,-81.4422,airport,,,,"('ORD', 'CAK')",
3830,3806,Directed,57371,,,1,UA,ORD,CHS,Y,CRJ ERJ CR7,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Charleston Air Force Base-International Airport,Charleston,United States,CHS,KCHS,32.898602,-80.040497,airport,,,,"('ORD', 'CHS')",
3830,5732,Directed,57376,,,1,UA,ORD,CMX,Y,CRJ,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Houghton County Memorial Airport,Hancock,United States,CMX,KCMX,47.1684,-88.489098,airport,,,,"('ORD', 'CMX')",
3830,3819,Directed,57377,,,1,UA,ORD,COS,Y,CRJ ERJ CR7,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,City of Colorado Springs Municipal Airport,Colorado Springs,United States,COS,KCOS,38.805801,-104.700996,airport,,,,"('ORD', 'COS')",
3830,4285,Directed,57378,,,1,UA,ORD,CRW,Y,ERJ,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Yeager Airport,Charleston,United States,CRW,KCRW,38.3731,-81.593201,airport,,,,"('ORD', 'CRW')",
3830,3598,Directed,57386,,,1,UA,ORD,DLH,Y,CRJ,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Duluth International Airport,Duluth,United States,DLH,KDLH,46.842098,-92.193604,airport,,,,"('ORD', 'DLH')",
3830,5735,Directed,57391,,,1,UA,ORD,EAU,Y,CRJ,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Chippewa Valley Regional Airport,Eau Claire,United States,EAU,KEAU,44.865799,-91.484299,airport,,,,"('ORD', 'EAU')",
3830,3946,Directed,57392,,,1,UA,ORD,ELM,Y,ERJ,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Elmira Corning Regional Airport,Elmira,United States,ELM,KELM,42.159901,-76.891602,airport,,,,"('ORD', 'ELM')",
3830,3843,Directed,57396,,,1,UA,ORD,FOE,Y,ERJ,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Topeka Regional Airport - Forbes Field,Topeka,United States,FOE,KFOE,38.950901,-95.663597,airport,,,,"('ORD', 'FOE')",
3830,4008,Directed,57403,,,1,UA,ORD,GSO,Y,ERJ CR7 CRJ ER4,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Piedmont Triad International Airport,Greensboro,United States,GSO,KGSO,36.097801,-79.937302,airport,,,,"('ORD', 'GSO')",
3830,4034,Directed,57404,,,1,UA,ORD,GSP,Y,ER4 ERJ CRJ,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Greenville Spartanburg International Airport,Greenville,United States,GSP,KGSP,34.895699,-82.218903,airport,,,,"('ORD', 'GSP')",
3830,3728,Directed,57406,,,1,UA,ORD,HNL,,777,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Daniel K Inouye International Airport,Honolulu,United States,HNL,PHNL,21.32062,-157.924228,airport,Boeing 777,777,\N,"('ORD', 'HNL')",
3830,3714,Directed,57409,,,1,UA,ORD,IAD,,777 320 752 739 73G 753 319,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Washington Dulles International Airport,Washington,United States,IAD,KIAD,38.9445,-77.455803,airport,,,,"('ORD', 'IAD')",
3830,3580,Directed,57413,,,1,UA,ORD,JAN,Y,ERJ,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Jackson-Medgar Wiley Evers International Airport,Jackson,United States,JAN,KJAN,32.311199,-90.075897,airport,,,,"('ORD', 'JAN')",
3830,3544,Directed,57415,,,1,UA,ORD,LAN,Y,ERJ,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Capital City Airport,Lansing,United States,LAN,KLAN,42.778702,-84.587402,airport,,,,"('ORD', 'LAN')",
3830,3543,Directed,57422,,,1,UA,ORD,LNK,Y,ERJ CRJ,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Lincoln Airport,Lincoln,United States,LNK,KLNK,40.851002,-96.759201,airport,,,,"('ORD', 'LNK')",
3830,4128,Directed,57423,,,1,UA,ORD,MBS,Y,CRJ,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,MBS International Airport,Saginaw,United States,MBS,KMBS,43.532902,-84.079597,airport,,,,"('ORD', 'MBS')",
3830,4011,Directed,57429,,,1,UA,ORD,MHT,Y,CR7 ERJ,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Manchester-Boston Regional Airport,Manchester NH,United States,MHT,KMHT,42.932598,-71.435699,airport,,,,"('ORD', 'MHT')",
3830,5754,Directed,57432,,,1,UA,ORD,MKG,Y,CRJ,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Muskegon County Airport,Muskegon,United States,MKG,KMKG,43.169498,-86.238197,airport,,,,"('ORD', 'MKG')",
3830,3782,Directed,57434,,,1,UA,ORD,MOB,Y,ERJ,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Mobile Regional Airport,Mobile,United States,MOB,KMOB,30.6912,-88.242798,airport,,,,"('ORD', 'MOB')",
3830,3456,Directed,57443,,,1,UA,ORD,OGG,,777,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Kahului Airport,Kahului,United States,OGG,PHOG,20.8986,-156.429993,airport,Boeing 777,777,\N,"('ORD', 'OGG')",
3830,3611,Directed,57446,,,1,UA,ORD,ORF,Y,CRJ ER4 ERJ CR7,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Norfolk International Airport,Norfolk,United States,ORF,KORF,36.8946,-76.201202,airport,,,,"('ORD', 'ORF')",
3830,4117,Directed,57447,,,1,UA,ORD,PAH,Y,CRJ,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Barkley Regional Airport,PADUCAH,United States,PAH,KPAH,37.060799,-88.773804,airport,,,,"('ORD', 'PAH')",
3830,3564,Directed,57454,,,1,UA,ORD,PNS,Y,ERJ,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Pensacola Regional Airport,Pensacola,United States,PNS,KPNS,30.4734,-87.1866,airport,,,,"('ORD', 'PNS')",
3830,3641,Directed,57457,,,1,UA,ORD,PVD,,320,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Theodore Francis Green State Airport,Providence,United States,PVD,KPVD,41.732601,-71.420403,airport,Airbus A320,320,A320,"('ORD', 'PVD')",
3830,3862,Directed,57460,,,1,UA,ORD,PWM,Y,CR7 ERJ,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Portland International Jetport Airport,Portland,United States,PWM,KPWM,43.646198,-70.309303,airport,,,,"('ORD', 'PWM')",
3830,4087,Directed,57461,,,1,UA,ORD,RAP,Y,ERJ,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Rapid City Regional Airport,Rapid City,United States,RAP,KRAP,44.0453,-103.056999,airport,,,,"('ORD', 'RAP')",
3830,4016,Directed,57464,,,1,UA,ORD,ROA,Y,ERJ ER4,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Roanoke–Blacksburg Regional Airport,Roanoke VA,United States,ROA,KROA,37.3255,-79.975403,airport,,,,"('ORD', 'ROA')",
